problem,tfes,candidate,baseline,paired_runs,wins,losses,ties,non_worse_count,non_worse_rate,gap_mean,gap_std,gap_median,gap_q1,gap_q3,gap_iqr,worst_case_gap,best_case_gap
R6,all,arac-lite-v0.6-random-probe-same-budget,no-coordination,30,9,19,2,11,0.36666666666666664,0.0026440673667908116,0.013171221160319253,0.0013744618677066713,-2.1802020826999046e-05,0.004241531435515802,0.0042633334563428014,0.049791315779463885,-0.0201391945805452
R6,all,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,30,19,11,0,19,0.6333333333333333,-0.001344764691561837,0.014169209261346558,-0.0014200886051641212,-0.00875749316675159,0.005352542613382046,0.014110035780133635,0.03959477593763952,-0.04266502670261991
R6,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,30,1,2,27,28,0.9333333333333333,0.0005587967194397203,0.0021008429918029136,0.0,0.0,0.0,0.0,0.009171418392053625,-8.649126793850392e-07
R6,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,30,0,0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,5000,arac-lite-v0.6-targeted-probe,no-coordination,10,3,4,3,6,0.6,-0.00010580474718387845,0.011966759814185062,0.0,-2.0861212957384626e-05,0.0008439209897335204,0.000864782202690905,0.014774044697740917,-0.031587925267414656
S4,5000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,5,5,0,5,0.5,-0.0007719830243085943,0.0074585834996531,-0.00041064177963583674,-0.0019323678837928366,0.0012969664934009226,0.0032293343771937592,0.014774044697740917,-0.01428708297850832
S4,5000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,2,0,8,10,1.0,-0.00019151791287745003,0.0005744360021498777,0.0,0.0,0.0,0.0,0.0,-0.001914825890364791
S4,5000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,1,1,8,9,0.9,0.00014919166118039693,0.00044877155203505665,0.0,0.0,0.0,0.0,0.0014955024969037166,-3.5858850997474406e-06
S4,5000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,3,4,3,6,0.6,-0.00025005576260177644,0.012348999365709743,0.0,-2.0861212957384626e-05,0.0008466133962912346,0.0008674746092486192,0.014774044697740917,-0.03303402529700392
S4,5000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,5,5,0,5,0.5,-0.0009212003792927687,0.00742311920596153,-0.00041064177963583674,-0.0019323678837928366,0.0001751337755743127,0.0021075016593671493,0.014774044697740917,-0.01428708297850832
S4,5000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,1,1,8,9,0.9,-0.0003402003190272469,0.0010216789644353797,0.0,0.0,0.0,0.0,3.2326582819793536e-06,-0.0034052358485544484
S4,5000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,10000,arac-lite-v0.6-targeted-probe,no-coordination,10,4,4,2,6,0.6,-0.0038434552008220677,0.006583351731186369,0.0,-0.006807728286903677,3.4121257655677358e-06,0.0068111404126692445,0.0014537053899034056,-0.01908085204132943
S4,10000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,9,1,0,9,0.9,-0.008131708604139209,0.0065662170792129115,-0.006858886698980391,-0.011540744179999769,-0.0028920473324461,0.008648696847553669,3.6561118175954832e-06,-0.02199049295321947
S4,10000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,10000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,10000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,4,4,2,6,0.6,-0.0038434552008220677,0.006583351731186369,0.0,-0.006807728286903677,3.4121257655677358e-06,0.0068111404126692445,0.0014537053899034056,-0.01908085204132943
S4,10000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,9,1,0,9,0.9,-0.008131708604139209,0.0065662170792129115,-0.006858886698980391,-0.011540744179999769,-0.0028920473324461,0.008648696847553669,3.6561118175954832e-06,-0.02199049295321947
S4,10000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,10000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,20000,arac-lite-v0.6-targeted-probe,no-coordination,10,6,4,0,6,0.6,-0.0025798223826847414,0.02545981165294992,-0.004612091534425637,-0.01683301628834189,0.015606876344374698,0.032439892632716585,0.041864986831096934,-0.04374234472184256
S4,20000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,5,5,0,5,0.5,-0.004738260609036035,0.027667247263720062,-0.001388429561661482,-0.024574578021232845,0.01721607294681639,0.04179065096804924,0.031807106303029714,-0.057400778736533924
S4,20000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,20000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,20000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,6,4,0,6,0.6,-0.0025798223826847414,0.02545981165294992,-0.004612091534425637,-0.01683301628834189,0.015606876344374698,0.032439892632716585,0.041864986831096934,-0.04374234472184256
S4,20000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,5,5,0,5,0.5,-0.004738260609036035,0.027667247263720062,-0.001388429561661482,-0.024574578021232845,0.01721607294681639,0.04179065096804924,0.031807106303029714,-0.057400778736533924
S4,20000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,20000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4,all,arac-lite-v0.6-targeted-probe,no-coordination,30,13,12,5,18,0.6,-0.002176360776896896,0.016752861021612615,0.0,-0.007964922472645453,0.0008679129719689016,0.008832835444614355,0.041864986831096934,-0.04374234472184256
S4,all,arac-lite-v0.6-targeted-probe,validated-selective-conflict,30,19,11,0,19,0.6333333333333333,-0.0045473174124946135,0.017237166385131626,-0.002390995515115014,-0.011540744179999769,0.0012969664934009226,0.012837710673400692,0.031807106303029714,-0.057400778736533924
S4,all,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,30,2,0,28,30,1.0,-6.383930429248334e-05,0.0003437195859035987,0.0,0.0,0.0,0.0,0.0,-0.001914825890364791
S4,all,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,30,1,1,28,29,0.9666666666666667,4.973055372679898e-05,0.00026847388064130047,0.0,0.0,0.0,0.0,0.0014955024969037166,-3.5858850997474406e-06
S4,all,arac-lite-v0.6-random-probe-same-budget,no-coordination,30,13,12,5,18,0.6,-0.0022244444487028617,0.016839299418619346,0.0,-0.007964922472645453,0.000870605378526616,0.00883552785117207,0.041864986831096934,-0.04374234472184256
S4,all,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,30,19,11,0,19,0.6333333333333333,-0.004597056530822671,0.017221305592655983,-0.002390995515115014,-0.011540744179999769,0.0001751337755743127,0.011715877955574081,0.031807106303029714,-0.057400778736533924
S4,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,30,1,1,28,29,0.9666666666666667,-0.00011340010634241563,0.0006112788264724418,0.0,0.0,0.0,0.0,3.2326582819793536e-06,-0.0034052358485544484
S4,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,30,0,0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,5000,arac-lite-v0.6-targeted-probe,no-coordination,10,2,8,0,2,0.2,0.008925424609130529,0.008226584228165286,0.008502818374064216,0.0007655556024445999,0.013370472851635892,0.012604917249191291,0.024327444377200618,-0.0005198446124363732
S6,5000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,4,5,1,5,0.5,0.00451910492947552,0.010514046412011903,0.001055776092026795,-0.002089993121579404,0.013215846469700653,0.015305839591280058,0.02455626899809764,-0.012225616425427325
S6,5000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,5000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,2,0,8,10,1.0,-0.000318378206576762,0.0009529457269138627,0.0,0.0,0.0,0.0,0.0,-0.003177209342800227
S6,5000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,2,8,0,2,0.2,0.00925111088207264,0.008697833130230157,0.008506136696112072,0.0007655556024445999,0.013370472851635892,0.012604917249191291,0.024327444377200618,-0.0005198446124363732
S6,5000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,4,5,1,5,0.5,0.004843298404550733,0.010876869714441458,0.001055776092026795,-0.002089993121579404,0.01321750522772559,0.015307498349304994,0.02455626899809764,-0.012225616425427325
S6,5000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,0,2,8,8,0.8,0.0003193908943249057,0.0009559837693813549,0.0,0.0,0.0,0.0,0.003187336177080693,0.0
S6,5000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,10000,arac-lite-v0.6-targeted-probe,no-coordination,10,3,7,0,3,0.3,0.002046781082914616,0.007431191911082285,0.0015615117589106754,-0.00021873675774948293,0.005157632535526867,0.00537636929327635,0.016639112900362903,-0.014796810427662148
S6,10000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,6,4,0,6,0.6,-0.0012936214125221072,0.006908611735320539,-0.0009981988605826456,-0.006456993550493714,0.0036261761425877893,0.010083169693081503,0.009297962525844082,-0.011036557225919345
S6,10000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,2,0,8,10,1.0,-0.0006292873389681752,0.001330711368257455,0.0,0.0,0.0,0.0,0.0,-0.004112828245060143
S6,10000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,2,1,7,9,0.9,0.0002669425498679317,0.0031225246439018283,0.0,0.0,0.0,0.0,0.008803504850505583,-0.004041468320534264
S6,10000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,3,7,0,3,0.3,0.0017834372627732451,0.007329144648961427,0.0015615117589106754,-0.00021873675774948293,0.005219295281201637,0.00543803203895112,0.016639112900362903,-0.012730840092785925
S6,10000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,6,4,0,6,0.6,-0.0015630494749859906,0.005674552145601579,-0.00044948225574020914,-0.0057215389014725416,0.00037677708731197017,0.006098315988784512,0.008437849972116784,-0.011036557225919345
S6,10000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,1,2,7,8,0.8,-0.0008837640575916092,0.0040498479354578,0.0,0.0,0.0,0.0,0.0020969992350238233,-0.012803616396514993
S6,10000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,20000,arac-lite-v0.6-targeted-probe,no-coordination,10,3,6,1,4,0.4,0.002903854099131903,0.022512154093612124,0.005696125417688696,-0.007671165114680701,0.020536680976449933,0.028207846091130633,0.030631650629766007,-0.035355900128907755
S6,20000,arac-lite-v0.6-targeted-probe,validated-selective-conflict,10,4,6,0,4,0.4,0.0007391522752636479,0.020733230773342746,0.0046853332026022,-0.015162164402401502,0.012744401799362832,0.027906566201764335,0.03071070281103355,-0.029985036698165463
S6,20000,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,20000,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,20000,arac-lite-v0.6-random-probe-same-budget,no-coordination,10,3,6,1,4,0.4,0.002903854099131903,0.022512154093612124,0.005696125417688696,-0.007671165114680701,0.020536680976449933,0.028207846091130633,0.030631650629766007,-0.035355900128907755
S6,20000,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,10,4,6,0,4,0.4,0.0007391522752636479,0.020733230773342746,0.0046853332026022,-0.015162164402401502,0.012744401799362832,0.027906566201764335,0.03071070281103355,-0.029985036698165463
S6,20000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,20000,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,10,0,0,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6,all,arac-lite-v0.6-targeted-probe,no-coordination,30,8,21,1,9,0.3,0.004625353263725682,0.014807651070284483,0.00302596353616969,-5.301442151108957e-05,0.013370472851635892,0.01342348727314698,0.030631650629766007,-0.035355900128907755
S6,all,arac-lite-v0.6-targeted-probe,validated-selective-conflict,30,14,15,1,15,0.5,0.001321545264072354,0.014207317510325826,1.834012209396714e-05,-0.006456993550493714,0.009260634109730163,0.015717627660223877,0.03071070281103355,-0.029985036698165463
S6,all,arac-lite-v0.6-targeted-probe,arac-lite-v0.1-disable-fast,30,2,0,28,30,1.0,-0.00020976244632272506,0.000823568343436737,0.0,0.0,0.0,0.0,0.0,-0.004112828245060143
S6,all,arac-lite-v0.6-targeted-probe,arac-lite-v0.6-random-probe-same-budget,30,4,1,25,29,0.9666666666666667,-1.7145218902943436e-05,0.0019000006001733244,0.0,0.0,0.0,0.0,0.008803504850505583,-0.004041468320534264
S6,all,arac-lite-v0.6-random-probe-same-budget,no-coordination,30,8,21,1,9,0.3,0.004646134081325929,0.014928743286336235,0.0031492890275192304,-5.301442151108957e-05,0.013370472851635892,0.01342348727314698,0.030631650629766007,-0.035355900128907755
S6,all,arac-lite-v0.6-random-probe-same-budget,validated-selective-conflict,30,14,15,1,15,0.5,0.0013398004016094637,0.014159043152382842,1.834012209396714e-05,-0.006425568251348341,0.008970949139070497,0.015396517390418838,0.03071070281103355,-0.029985036698165463
S6,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.1-disable-fast,30,1,4,25,26,0.8666666666666667,-0.00018812438775556782,0.0024557449897953994,0.0,0.0,0.0,0.0,0.003187336177080693,-0.012803616396514993
S6,all,arac-lite-v0.6-random-probe-same-budget,arac-lite-v0.6-random-probe-same-budget,30,0,0,30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
